sample_index,video_frame_index,time_s_from_video_start,time_s_from_trim_start
2529,3494,13.438462,9.726923
2530,3495,13.442308,9.730769
2531,3496,13.446154,9.734615
2532,3497,13.450000,9.738462
2533,3498,13.453846,9.742308
2534,3499,13.457692,9.746154
2535,3500,13.461538,9.750000
2536,3501,13.465385,9.753846
2537,3502,13.469231,9.757692
2538,3503,13.473077,9.761538
2539,3504,13.476923,9.765385
2540,3505,13.480769,9.769231
2541,3506,13.484615,9.773077
2542,3507,13.488462,9.776923
2543,3508,13.492308,9.780769
2544,3509,13.496154,9.784615
2545,3510,13.500000,9.788462
2546,3511,13.503846,9.792308
2547,3512,13.507692,9.796154
2548,3513,13.511538,9.800000
2549,3514,13.515385,9.803846
2550,3515,13.519231,9.807692
2551,3516,13.523077,9.811538
2552,3517,13.526923,9.815385
2553,3518,13.530769,9.819231
2554,3519,13.534615,9.823077
2555,3520,13.538462,9.826923
2556,3521,13.542308,9.830769
2557,3522,13.546154,9.834615
2558,3523,13.550000,9.838462
2559,3524,13.553846,9.842308
2560,3525,13.557692,9.846154
2561,3526,13.561538,9.850000
2562,3527,13.565385,9.853846
2563,3528,13.569231,9.857692
2564,3529,13.573077,9.861538
2565,3530,13.576923,9.865385
2566,3531,13.580769,9.869231
2567,3532,13.584615,9.873077
2568,3533,13.588462,9.876923
2569,3534,13.592308,9.880769
2570,3535,13.596154,9.884615
2571,3536,13.600000,9.888462
2572,3537,13.603846,9.892308
2573,3538,13.607692,9.896154
2574,3539,13.611538,9.900000
2575,3540,13.615385,9.903846
2576,3541,13.619231,9.907692
2577,3542,13.623077,9.911538
2578,3543,13.626923,9.915385
2579,3544,13.630769,9.919231
2580,3545,13.634615,9.923077
2581,3546,13.638462,9.926923
2582,3547,13.642308,9.930769
2583,3548,13.646154,9.934615
2584,3549,13.650000,9.938462
2585,3550,13.653846,9.942308
2586,3551,13.657692,9.946154
2587,3552,13.661538,9.950000
2588,3553,13.665385,9.953846
2589,3554,13.669231,9.957692
2590,3555,13.673077,9.961538
2591,3556,13.676923,9.965385
2592,3557,13.680769,9.969231
2593,3558,13.684615,9.973077
2594,3559,13.688462,9.976923
2595,3560,13.692308,9.980769
2596,3561,13.696154,9.984615
2597,3562,13.700000,9.988462
2598,3563,13.703846,9.992308
2599,3564,13.707692,9.996154
2600,3565,13.711538,10.000000
2601,3566,13.715385,10.003846
2602,3567,13.719231,10.007692
2603,3568,13.723077,10.011538
2604,3569,13.726923,10.015385
2605,3570,13.730769,10.019231
2606,3571,13.734615,10.023077
2607,3572,13.738462,10.026923
2608,3573,13.742308,10.030769
2609,3574,13.746154,10.034615
2610,3575,13.750000,10.038462
2611,3576,13.753846,10.042308
2612,3577,13.757692,10.046154
2613,3578,13.761538,10.050000
2614,3579,13.765385,10.053846
2615,3580,13.769231,10.057692
2616,3581,13.773077,10.061538
2617,3582,13.776923,10.065385
2618,3583,13.780769,10.069231
2619,3584,13.784615,10.073077
2620,3585,13.788462,10.076923
2621,3586,13.792308,10.080769
2622,3587,13.796154,10.084615
2623,3588,13.800000,10.088462
2624,3589,13.803846,10.092308
2625,3590,13.807692,10.096154
2626,3591,13.811538,10.100000
2627,3592,13.815385,10.103846
2628,3593,13.819231,10.107692
2629,3594,13.823077,10.111538
2630,3595,13.826923,10.115385
2631,3596,13.830769,10.119231
2632,3597,13.834615,10.123077
2633,3598,13.838462,10.126923
2634,3599,13.842308,10.130769
2635,3600,13.846154,10.134615
2636,3601,13.850000,10.138462
2637,3602,13.853846,10.142308
2638,3603,13.857692,10.146154
2639,3604,13.861538,10.150000
2640,3605,13.865385,10.153846
2641,3606,13.869231,10.157692
2642,3607,13.873077,10.161538
2643,3608,13.876923,10.165385
2644,3609,13.880769,10.169231
2645,3610,13.884615,10.173077
2646,3611,13.888462,10.176923
2647,3612,13.892308,10.180769
2648,3613,13.896154,10.184615
2649,3614,13.900000,10.188462
2650,3615,13.903846,10.192308
2651,3616,13.907692,10.196154
2652,3617,13.911538,10.200000
2653,3618,13.915385,10.203846
2654,3619,13.919231,10.207692
2655,3620,13.923077,10.211538
2656,3621,13.926923,10.215385
2657,3622,13.930769,10.219231
2658,3623,13.934615,10.223077
2659,3624,13.938462,10.226923
2660,3625,13.942308,10.230769
2661,3626,13.946154,10.234615
2662,3627,13.950000,10.238462
2663,3628,13.953846,10.242308
2664,3629,13.957692,10.246154
2665,3630,13.961538,10.250000
2666,3631,13.965385,10.253846
2667,3632,13.969231,10.257692
2668,3633,13.973077,10.261538
2669,3634,13.976923,10.265385
2670,3635,13.980769,10.269231
2671,3636,13.984615,10.273077
2672,3637,13.988462,10.276923
2673,3638,13.992308,10.280769
2674,3639,13.996154,10.284615
2675,3640,14.000000,10.288462
2676,3641,14.003846,10.292308
2677,3642,14.007692,10.296154
2678,3643,14.011538,10.300000
2679,3644,14.015385,10.303846
2680,3645,14.019231,10.307692
2681,3646,14.023077,10.311538
2682,3647,14.026923,10.315385
2683,3648,14.030769,10.319231
2684,3649,14.034615,10.323077
2685,3650,14.038462,10.326923
2686,3651,14.042308,10.330769
2687,3652,14.046154,10.334615
2688,3653,14.050000,10.338462
2689,3654,14.053846,10.342308
2690,3655,14.057692,10.346154
2691,3656,14.061538,10.350000
2692,3657,14.065385,10.353846
2693,3658,14.069231,10.357692
2694,3659,14.073077,10.361538
2695,3660,14.076923,10.365385
2696,3661,14.080769,10.369231
2697,3662,14.084615,10.373077
2698,3663,14.088462,10.376923
2699,3664,14.092308,10.380769
2700,3665,14.096154,10.384615
2701,3666,14.100000,10.388462
2702,3667,14.103846,10.392308
2703,3668,14.107692,10.396154
2704,3669,14.111538,10.400000
2705,3670,14.115385,10.403846
2706,3671,14.119231,10.407692
2707,3672,14.123077,10.411538
2708,3673,14.126923,10.415385
2709,3674,14.130769,10.419231
2710,3675,14.134615,10.423077
2711,3676,14.138462,10.426923
2712,3677,14.142308,10.430769
2713,3678,14.146154,10.434615
2714,3679,14.150000,10.438462
2715,3680,14.153846,10.442308
2716,3681,14.157692,10.446154
2717,3682,14.161538,10.450000
2718,3683,14.165385,10.453846
2719,3684,14.169231,10.457692
2720,3685,14.173077,10.461538
2721,3686,14.176923,10.465385
2722,3687,14.180769,10.469231
2723,3688,14.184615,10.473077
2724,3689,14.188462,10.476923
2725,3690,14.192308,10.480769
2726,3691,14.196154,10.484615
2727,3692,14.200000,10.488462
2728,3693,14.203846,10.492308
2729,3694,14.207692,10.496154
2730,3695,14.211538,10.500000
2731,3696,14.215385,10.503846
2732,3697,14.219231,10.507692
2733,3698,14.223077,10.511538
2734,3699,14.226923,10.515385
2735,3700,14.230769,10.519231
2736,3701,14.234615,10.523077
2737,3702,14.238462,10.526923
2738,3703,14.242308,10.530769
2739,3704,14.246154,10.534615
2740,3705,14.250000,10.538462
2741,3706,14.253846,10.542308
2742,3707,14.257692,10.546154
2743,3708,14.261538,10.550000
2744,3709,14.265385,10.553846
2745,3710,14.269231,10.557692
2746,3711,14.273077,10.561538
2747,3712,14.276923,10.565385
2748,3713,14.280769,10.569231
2749,3714,14.284615,10.573077
2750,3715,14.288462,10.576923
2751,3716,14.292308,10.580769
2752,3717,14.296154,10.584615
2753,3718,14.300000,10.588462
2754,3719,14.303846,10.592308
2755,3720,14.307692,10.596154
2756,3721,14.311538,10.600000
2757,3722,14.315385,10.603846
2758,3723,14.319231,10.607692
2759,3724,14.323077,10.611538
2760,3725,14.326923,10.615385
2761,3726,14.330769,10.619231
2762,3727,14.334615,10.623077
2763,3728,14.338462,10.626923
2764,3729,14.342308,10.630769
2765,3730,14.346154,10.634615
2766,3731,14.350000,10.638462
2767,3732,14.353846,10.642308
2768,3733,14.357692,10.646154
2769,3734,14.361538,10.650000
2770,3735,14.365385,10.653846
2771,3736,14.369231,10.657692
2772,3737,14.373077,10.661538
2773,3738,14.376923,10.665385
2774,3739,14.380769,10.669231
2775,3740,14.384615,10.673077
2776,3741,14.388462,10.676923
2777,3742,14.392308,10.680769
2778,3743,14.396154,10.684615
2779,3744,14.400000,10.688462
2780,3745,14.403846,10.692308
2781,3746,14.407692,10.696154
2782,3747,14.411538,10.700000
2783,3748,14.415385,10.703846
2784,3749,14.419231,10.707692
2785,3750,14.423077,10.711538
2786,3751,14.426923,10.715385
2787,3752,14.430769,10.719231
2788,3753,14.434615,10.723077
2789,3754,14.438462,10.726923
2790,3755,14.442308,10.730769
2791,3756,14.446154,10.734615
2792,3757,14.450000,10.738462
2793,3758,14.453846,10.742308
2794,3759,14.457692,10.746154
2795,3760,14.461538,10.750000
2796,3761,14.465385,10.753846
2797,3762,14.469231,10.757692
2798,3763,14.473077,10.761538
2799,3764,14.476923,10.765385
2800,3765,14.480769,10.769231
2801,3766,14.484615,10.773077
2802,3767,14.488462,10.776923
2803,3768,14.492308,10.780769
2804,3769,14.496154,10.784615
2805,3770,14.500000,10.788462
2806,3771,14.503846,10.792308
2807,3772,14.507692,10.796154
2808,3773,14.511538,10.800000
2809,3774,14.515385,10.803846
2810,3775,14.519231,10.807692
2811,3776,14.523077,10.811538
2812,3777,14.526923,10.815385
2813,3778,14.530769,10.819231
2814,3779,14.534615,10.823077
2815,3780,14.538462,10.826923
2816,3781,14.542308,10.830769
2817,3782,14.546154,10.834615
2818,3783,14.550000,10.838462
2819,3784,14.553846,10.842308
2820,3785,14.557692,10.846154
2821,3786,14.561538,10.850000
2822,3787,14.565385,10.853846
2823,3788,14.569231,10.857692
2824,3789,14.573077,10.861538
2825,3790,14.576923,10.865385
2826,3791,14.580769,10.869231
2827,3792,14.584615,10.873077
2828,3793,14.588462,10.876923
2829,3794,14.592308,10.880769
2830,3795,14.596154,10.884615
2831,3796,14.600000,10.888462
2832,3797,14.603846,10.892308
2833,3798,14.607692,10.896154
2834,3799,14.611538,10.900000
2835,3800,14.615385,10.903846
2836,3801,14.619231,10.907692
2837,3802,14.623077,10.911538
2838,3803,14.626923,10.915385
2839,3804,14.630769,10.919231
2840,3805,14.634615,10.923077
2841,3806,14.638462,10.926923
2842,3807,14.642308,10.930769
2843,3808,14.646154,10.934615
2844,3809,14.650000,10.938462
2845,3810,14.653846,10.942308
2846,3811,14.657692,10.946154
2847,3812,14.661538,10.950000
2848,3813,14.665385,10.953846
2849,3814,14.669231,10.957692
2850,3815,14.673077,10.961538
2851,3816,14.676923,10.965385
2852,3817,14.680769,10.969231
2853,3818,14.684615,10.973077
2854,3819,14.688462,10.976923
2855,3820,14.692308,10.980769
2856,3821,14.696154,10.984615
2857,3822,14.700000,10.988462
2858,3823,14.703846,10.992308
2859,3824,14.707692,10.996154
2860,3825,14.711538,11.000000
2861,3826,14.715385,11.003846
2862,3827,14.719231,11.007692
2863,3828,14.723077,11.011538
2864,3829,14.726923,11.015385
2865,3830,14.730769,11.019231
2866,3831,14.734615,11.023077
2867,3832,14.738462,11.026923
2868,3833,14.742308,11.030769
2869,3834,14.746154,11.034615
2870,3835,14.750000,11.038462
2871,3836,14.753846,11.042308
2872,3837,14.757692,11.046154
2873,3838,14.761538,11.050000
2874,3839,14.765385,11.053846
2875,3840,14.769231,11.057692
2876,3841,14.773077,11.061538
2877,3842,14.776923,11.065385
2878,3843,14.780769,11.069231
2879,3844,14.784615,11.073077
2880,3845,14.788462,11.076923
2881,3846,14.792308,11.080769
2882,3847,14.796154,11.084615
2883,3848,14.800000,11.088462
2884,3849,14.803846,11.092308
2885,3850,14.807692,11.096154
2886,3851,14.811538,11.100000
2887,3852,14.815385,11.103846
2888,3853,14.819231,11.107692
2889,3854,14.823077,11.111538
2890,3855,14.826923,11.115385
2891,3856,14.830769,11.119231
2892,3857,14.834615,11.123077
2893,3858,14.838462,11.126923
2894,3859,14.842308,11.130769
2895,3860,14.846154,11.134615
2896,3861,14.850000,11.138462
2897,3862,14.853846,11.142308
2898,3863,14.857692,11.146154
2899,3864,14.861538,11.150000
2900,3865,14.865385,11.153846
2901,3866,14.869231,11.157692
2902,3867,14.873077,11.161538
2903,3868,14.876923,11.165385
2904,3869,14.880769,11.169231
2905,3870,14.884615,11.173077
2906,3871,14.888462,11.176923
2907,3872,14.892308,11.180769
2908,3873,14.896154,11.184615
2909,3874,14.900000,11.188462
2910,3875,14.903846,11.192308
2911,3876,14.907692,11.196154
2912,3877,14.911538,11.200000
2913,3878,14.915385,11.203846
2914,3879,14.919231,11.207692
2915,3880,14.923077,11.211538
2916,3881,14.926923,11.215385
2917,3882,14.930769,11.219231
2918,3883,14.934615,11.223077
2919,3884,14.938462,11.226923
2920,3885,14.942308,11.230769
2921,3886,14.946154,11.234615
2922,3887,14.950000,11.238462
2923,3888,14.953846,11.242308
2924,3889,14.957692,11.246154
2925,3890,14.961538,11.250000
2926,3891,14.965385,11.253846
2927,3892,14.969231,11.257692
2928,3893,14.973077,11.261538
2929,3894,14.976923,11.265385
2930,3895,14.980769,11.269231
2931,3896,14.984615,11.273077
2932,3897,14.988462,11.276923
2933,3898,14.992308,11.280769
2934,3899,14.996154,11.284615
2935,3900,15.000000,11.288462
2936,3901,15.003846,11.292308
2937,3902,15.007692,11.296154
2938,3903,15.011538,11.300000
2939,3904,15.015385,11.303846
2940,3905,15.019231,11.307692
2941,3906,15.023077,11.311538
2942,3907,15.026923,11.315385
2943,3908,15.030769,11.319231
2944,3909,15.034615,11.323077
2945,3910,15.038462,11.326923
2946,3911,15.042308,11.330769
2947,3912,15.046154,11.334615
2948,3913,15.050000,11.338462
2949,3914,15.053846,11.342308
2950,3915,15.057692,11.346154
2951,3916,15.061538,11.350000
2952,3917,15.065385,11.353846
2953,3918,15.069231,11.357692
2954,3919,15.073077,11.361538
2955,3920,15.076923,11.365385
2956,3921,15.080769,11.369231
2957,3922,15.084615,11.373077
2958,3923,15.088462,11.376923
2959,3924,15.092308,11.380769
2960,3925,15.096154,11.384615
2961,3926,15.100000,11.388462
2962,3927,15.103846,11.392308
2963,3928,15.107692,11.396154
2964,3929,15.111538,11.400000
2965,3930,15.115385,11.403846
2966,3931,15.119231,11.407692
2967,3932,15.123077,11.411538
2968,3933,15.126923,11.415385
2969,3934,15.130769,11.419231
2970,3935,15.134615,11.423077
2971,3936,15.138462,11.426923
2972,3937,15.142308,11.430769
2973,3938,15.146154,11.434615
2974,3939,15.150000,11.438462
2975,3940,15.153846,11.442308
2976,3941,15.157692,11.446154
2977,3942,15.161538,11.450000
2978,3943,15.165385,11.453846
2979,3944,15.169231,11.457692
2980,3945,15.173077,11.461538
2981,3946,15.176923,11.465385
2982,3947,15.180769,11.469231
2983,3948,15.184615,11.473077
2984,3949,15.188462,11.476923
2985,3950,15.192308,11.480769
2986,3951,15.196154,11.484615
2987,3952,15.200000,11.488462
2988,3953,15.203846,11.492308
2989,3954,15.207692,11.496154
2990,3955,15.211538,11.500000
2991,3956,15.215385,11.503846
2992,3957,15.219231,11.507692
2993,3958,15.223077,11.511538
2994,3959,15.226923,11.515385
2995,3960,15.230769,11.519231
2996,3961,15.234615,11.523077
2997,3962,15.238462,11.526923
2998,3963,15.242308,11.530769
2999,3964,15.246154,11.534615
3000,3965,15.250000,11.538462
3001,3966,15.253846,11.542308
3002,3967,15.257692,11.546154
3003,3968,15.261538,11.550000
3004,3969,15.265385,11.553846
3005,3970,15.269231,11.557692
3006,3971,15.273077,11.561538
3007,3972,15.276923,11.565385
3008,3973,15.280769,11.569231
3009,3974,15.284615,11.573077
3010,3975,15.288462,11.576923
3011,3976,15.292308,11.580769
3012,3977,15.296154,11.584615
3013,3978,15.300000,11.588462
3014,3979,15.303846,11.592308
3015,3980,15.307692,11.596154
3016,3981,15.311538,11.600000
3017,3982,15.315385,11.603846
3018,3983,15.319231,11.607692
3019,3984,15.323077,11.611538
3020,3985,15.326923,11.615385
3021,3986,15.330769,11.619231
3022,3987,15.334615,11.623077
3023,3988,15.338462,11.626923
3024,3989,15.342308,11.630769
3025,3990,15.346154,11.634615
3026,3991,15.350000,11.638462
3027,3992,15.353846,11.642308
3028,3993,15.357692,11.646154
3029,3994,15.361538,11.650000
3030,3995,15.365385,11.653846
3031,3996,15.369231,11.657692
3032,3997,15.373077,11.661538
3033,3998,15.376923,11.665385
3034,3999,15.380769,11.669231
3035,4000,15.384615,11.673077
3036,4001,15.388462,11.676923
3037,4002,15.392308,11.680769
3038,4003,15.396154,11.684615
3039,4004,15.400000,11.688462
3040,4005,15.403846,11.692308
3041,4006,15.407692,11.696154
3042,4007,15.411538,11.700000
3043,4008,15.415385,11.703846
3044,4009,15.419231,11.707692
3045,4010,15.423077,11.711538
3046,4011,15.426923,11.715385
3047,4012,15.430769,11.719231
3048,4013,15.434615,11.723077
3049,4014,15.438462,11.726923
3050,4015,15.442308,11.730769
3051,4016,15.446154,11.734615
3052,4017,15.450000,11.738462
3053,4018,15.453846,11.742308
3054,4019,15.457692,11.746154
3055,4020,15.461538,11.750000
3056,4021,15.465385,11.753846
3057,4022,15.469231,11.757692
3058,4023,15.473077,11.761538
3059,4024,15.476923,11.765385
3060,4025,15.480769,11.769231
3061,4026,15.484615,11.773077
3062,4027,15.488462,11.776923
3063,4028,15.492308,11.780769
3064,4029,15.496154,11.784615
3065,4030,15.500000,11.788462
3066,4031,15.503846,11.792308
3067,4032,15.507692,11.796154
3068,4033,15.511538,11.800000
3069,4034,15.515385,11.803846
3070,4035,15.519231,11.807692
3071,4036,15.523077,11.811538
3072,4037,15.526923,11.815385
3073,4038,15.530769,11.819231
3074,4039,15.534615,11.823077
3075,4040,15.538462,11.826923
3076,4041,15.542308,11.830769
3077,4042,15.546154,11.834615
3078,4043,15.550000,11.838462
3079,4044,15.553846,11.842308
3080,4045,15.557692,11.846154
3081,4046,15.561538,11.850000
3082,4047,15.565385,11.853846
3083,4048,15.569231,11.857692
3084,4049,15.573077,11.861538
3085,4050,15.576923,11.865385
3086,4051,15.580769,11.869231
3087,4052,15.584615,11.873077
3088,4053,15.588462,11.876923
3089,4054,15.592308,11.880769
3090,4055,15.596154,11.884615
3091,4056,15.600000,11.888462
3092,4057,15.603846,11.892308
3093,4058,15.607692,11.896154
3094,4059,15.611538,11.900000
3095,4060,15.615385,11.903846
3096,4061,15.619231,11.907692
3097,4062,15.623077,11.911538
3098,4063,15.626923,11.915385
3099,4064,15.630769,11.919231
3100,4065,15.634615,11.923077
3101,4066,15.638462,11.926923
3102,4067,15.642308,11.930769
3103,4068,15.646154,11.934615
3104,4069,15.650000,11.938462
3105,4070,15.653846,11.942308
3106,4071,15.657692,11.946154
3107,4072,15.661538,11.950000
3108,4073,15.665385,11.953846
3109,4074,15.669231,11.957692
3110,4075,15.673077,11.961538
3111,4076,15.676923,11.965385
3112,4077,15.680769,11.969231
3113,4078,15.684615,11.973077
3114,4079,15.688462,11.976923
3115,4080,15.692308,11.980769
3116,4081,15.696154,11.984615
3117,4082,15.700000,11.988462
3118,4083,15.703846,11.992308
3119,4084,15.707692,11.996154
3120,4085,15.711538,12.000000
3121,4086,15.715385,12.003846
3122,4087,15.719231,12.007692
3123,4088,15.723077,12.011538
3124,4089,15.726923,12.015385
3125,4090,15.730769,12.019231
3126,4091,15.734615,12.023077
3127,4092,15.738462,12.026923
3128,4093,15.742308,12.030769
3129,4094,15.746154,12.034615
3130,4095,15.750000,12.038462
3131,4096,15.753846,12.042308
3132,4097,15.757692,12.046154
3133,4098,15.761538,12.050000
3134,4099,15.765385,12.053846
3135,4100,15.769231,12.057692
3136,4101,15.773077,12.061538
3137,4102,15.776923,12.065385
3138,4103,15.780769,12.069231
3139,4104,15.784615,12.073077
3140,4105,15.788462,12.076923
3141,4106,15.792308,12.080769
3142,4107,15.796154,12.084615
3143,4108,15.800000,12.088462
3144,4109,15.803846,12.092308
3145,4110,15.807692,12.096154
3146,4111,15.811538,12.100000
3147,4112,15.815385,12.103846
3148,4113,15.819231,12.107692
3149,4114,15.823077,12.111538
3150,4115,15.826923,12.115385
3151,4116,15.830769,12.119231
3152,4117,15.834615,12.123077
3153,4118,15.838462,12.126923
3154,4119,15.842308,12.130769
3155,4120,15.846154,12.134615
3156,4121,15.850000,12.138462
3157,4122,15.853846,12.142308
3158,4123,15.857692,12.146154
3159,4124,15.861538,12.150000
3160,4125,15.865385,12.153846
3161,4126,15.869231,12.157692
3162,4127,15.873077,12.161538
3163,4128,15.876923,12.165385
3164,4129,15.880769,12.169231
3165,4130,15.884615,12.173077
3166,4131,15.888462,12.176923
3167,4132,15.892308,12.180769
3168,4133,15.896154,12.184615
3169,4134,15.900000,12.188462
3170,4135,15.903846,12.192308
3171,4136,15.907692,12.196154
3172,4137,15.911538,12.200000
3173,4138,15.915385,12.203846
3174,4139,15.919231,12.207692
3175,4140,15.923077,12.211538
3176,4141,15.926923,12.215385
3177,4142,15.930769,12.219231
3178,4143,15.934615,12.223077
3179,4144,15.938462,12.226923
3180,4145,15.942308,12.230769
3181,4146,15.946154,12.234615
3182,4147,15.950000,12.238462
3183,4148,15.953846,12.242308
3184,4149,15.957692,12.246154
3185,4150,15.961538,12.250000
3186,4151,15.965385,12.253846
3187,4152,15.969231,12.257692
3188,4153,15.973077,12.261538
3189,4154,15.976923,12.265385
3190,4155,15.980769,12.269231
3191,4156,15.984615,12.273077
3192,4157,15.988462,12.276923
3193,4158,15.992308,12.280769
3194,4159,15.996154,12.284615
3195,4160,16.000000,12.288462
3196,4161,16.003846,12.292308
3197,4162,16.007692,12.296154
3198,4163,16.011538,12.300000
3199,4164,16.015385,12.303846
3200,4165,16.019231,12.307692
3201,4166,16.023077,12.311538
3202,4167,16.026923,12.315385
3203,4168,16.030769,12.319231
3204,4169,16.034615,12.323077
3205,4170,16.038462,12.326923
3206,4171,16.042308,12.330769
3207,4172,16.046154,12.334615
3208,4173,16.050000,12.338462
3209,4174,16.053846,12.342308
3210,4175,16.057692,12.346154
3211,4176,16.061538,12.350000
3212,4177,16.065385,12.353846
3213,4178,16.069231,12.357692
3214,4179,16.073077,12.361538
3215,4180,16.076923,12.365385
3216,4181,16.080769,12.369231
3217,4182,16.084615,12.373077
3218,4183,16.088462,12.376923
3219,4184,16.092308,12.380769
3220,4185,16.096154,12.384615
3221,4186,16.100000,12.388462
3222,4187,16.103846,12.392308
3223,4188,16.107692,12.396154
3224,4189,16.111538,12.400000
3225,4190,16.115385,12.403846
3226,4191,16.119231,12.407692
3227,4192,16.123077,12.411538
3228,4193,16.126923,12.415385
3229,4194,16.130769,12.419231
3230,4195,16.134615,12.423077
3231,4196,16.138462,12.426923
3232,4197,16.142308,12.430769
3233,4198,16.146154,12.434615
3234,4199,16.150000,12.438462
3235,4200,16.153846,12.442308
3236,4201,16.157692,12.446154
3237,4202,16.161538,12.450000
3238,4203,16.165385,12.453846
3239,4204,16.169231,12.457692
3240,4205,16.173077,12.461538
3241,4206,16.176923,12.465385
3242,4207,16.180769,12.469231
3243,4208,16.184615,12.473077
3244,4209,16.188462,12.476923
3245,4210,16.192308,12.480769
3246,4211,16.196154,12.484615
3247,4212,16.200000,12.488462
3248,4213,16.203846,12.492308
3249,4214,16.207692,12.496154
3250,4215,16.211538,12.500000
3251,4216,16.215385,12.503846
3252,4217,16.219231,12.507692
3253,4218,16.223077,12.511538
3254,4219,16.226923,12.515385
3255,4220,16.230769,12.519231
3256,4221,16.234615,12.523077
3257,4222,16.238462,12.526923
3258,4223,16.242308,12.530769
3259,4224,16.246154,12.534615
3260,4225,16.250000,12.538462
3261,4226,16.253846,12.542308
3262,4227,16.257692,12.546154
3263,4228,16.261538,12.550000
3264,4229,16.265385,12.553846
3265,4230,16.269231,12.557692
3266,4231,16.273077,12.561538
3267,4232,16.276923,12.565385
3268,4233,16.280769,12.569231
3269,4234,16.284615,12.573077
3270,4235,16.288462,12.576923
3271,4236,16.292308,12.580769
3272,4237,16.296154,12.584615
3273,4238,16.300000,12.588462
3274,4239,16.303846,12.592308
3275,4240,16.307692,12.596154
3276,4241,16.311538,12.600000
3277,4242,16.315385,12.603846
3278,4243,16.319231,12.607692
3279,4244,16.323077,12.611538
3280,4245,16.326923,12.615385
3281,4246,16.330769,12.619231
3282,4247,16.334615,12.623077
3283,4248,16.338462,12.626923
3284,4249,16.342308,12.630769
3285,4250,16.346154,12.634615
3286,4251,16.350000,12.638462
3287,4252,16.353846,12.642308
3288,4253,16.357692,12.646154
3289,4254,16.361538,12.650000
3290,4255,16.365385,12.653846
3291,4256,16.369231,12.657692
3292,4257,16.373077,12.661538
3293,4258,16.376923,12.665385
3294,4259,16.380769,12.669231
3295,4260,16.384615,12.673077
3296,4261,16.388462,12.676923
3297,4262,16.392308,12.680769
3298,4263,16.396154,12.684615
3299,4264,16.400000,12.688462
3300,4265,16.403846,12.692308
3301,4266,16.407692,12.696154
3302,4267,16.411538,12.700000
3303,4268,16.415385,12.703846
3304,4269,16.419231,12.707692
3305,4270,16.423077,12.711538
3306,4271,16.426923,12.715385
3307,4272,16.430769,12.719231
3308,4273,16.434615,12.723077
3309,4274,16.438462,12.726923
3310,4275,16.442308,12.730769
3311,4276,16.446154,12.734615
3312,4277,16.450000,12.738462
3313,4278,16.453846,12.742308
3314,4279,16.457692,12.746154
3315,4280,16.461538,12.750000
3316,4281,16.465385,12.753846
3317,4282,16.469231,12.757692
3318,4283,16.473077,12.761538
3319,4284,16.476923,12.765385
3320,4285,16.480769,12.769231
3321,4286,16.484615,12.773077
3322,4287,16.488462,12.776923
3323,4288,16.492308,12.780769
3324,4289,16.496154,12.784615
3325,4290,16.500000,12.788462
3326,4291,16.503846,12.792308
3327,4292,16.507692,12.796154
3328,4293,16.511538,12.800000
3329,4294,16.515385,12.803846
3330,4295,16.519231,12.807692
3331,4296,16.523077,12.811538
3332,4297,16.526923,12.815385
3333,4298,16.530769,12.819231
3334,4299,16.534615,12.823077
3335,4300,16.538462,12.826923
3336,4301,16.542308,12.830769
3337,4302,16.546154,12.834615
3338,4303,16.550000,12.838462
3339,4304,16.553846,12.842308
3340,4305,16.557692,12.846154
3341,4306,16.561538,12.850000
3342,4307,16.565385,12.853846
3343,4308,16.569231,12.857692
3344,4309,16.573077,12.861538
3345,4310,16.576923,12.865385
3346,4311,16.580769,12.869231
3347,4312,16.584615,12.873077
3348,4313,16.588462,12.876923
3349,4314,16.592308,12.880769
3350,4315,16.596154,12.884615
3351,4316,16.600000,12.888462
3352,4317,16.603846,12.892308
3353,4318,16.607692,12.896154
3354,4319,16.611538,12.900000
3355,4320,16.615385,12.903846
3356,4321,16.619231,12.907692
3357,4322,16.623077,12.911538
3358,4323,16.626923,12.915385
3359,4324,16.630769,12.919231
3360,4325,16.634615,12.923077
3361,4326,16.638462,12.926923
3362,4327,16.642308,12.930769
3363,4328,16.646154,12.934615
3364,4329,16.650000,12.938462
3365,4330,16.653846,12.942308
3366,4331,16.657692,12.946154
3367,4332,16.661538,12.950000
3368,4333,16.665385,12.953846
3369,4334,16.669231,12.957692
3370,4335,16.673077,12.961538
3371,4336,16.676923,12.965385
3372,4337,16.680769,12.969231
3373,4338,16.684615,12.973077
3374,4339,16.688462,12.976923
3375,4340,16.692308,12.980769
3376,4341,16.696154,12.984615
3377,4342,16.700000,12.988462
3378,4343,16.703846,12.992308
3379,4344,16.707692,12.996154
3380,4345,16.711538,13.000000
3381,4346,16.715385,13.003846
3382,4347,16.719231,13.007692
3383,4348,16.723077,13.011538
3384,4349,16.726923,13.015385
3385,4350,16.730769,13.019231
3386,4351,16.734615,13.023077
3387,4352,16.738462,13.026923
3388,4353,16.742308,13.030769
3389,4354,16.746154,13.034615
3390,4355,16.750000,13.038462
3391,4356,16.753846,13.042308
3392,4357,16.757692,13.046154
3393,4358,16.761538,13.050000
3394,4359,16.765385,13.053846
3395,4360,16.769231,13.057692
3396,4361,16.773077,13.061538
3397,4362,16.776923,13.065385
3398,4363,16.780769,13.069231
3399,4364,16.784615,13.073077
3400,4365,16.788462,13.076923
